inst_filia_str,n_apariciones,pct,pct_acum,nombre_canonico,sigla,departamento_sede,naturaleza,estado
UNIVERSIDAD DE LA GUAJIRA SEDE FONSECA (UNIVERSIDAD DE LA GUAJIRA),6,0.009,94.46,,,,,pendiente_revision
CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA,6,0.009,94.47,,,,,pendiente_revision
FUNDACION UNIVERSITARIA CERVANTES SAN AGUSTIN,6,0.009,94.48,,,,,pendiente_revision
CORPORACION DE ESTUDIOS TECNOLOGICOS DEL NORTE DEL VALLE,6,0.009,94.48,,,,,pendiente_revision
HELPHARMA,6,0.009,94.49,,,,,pendiente_revision
CENTRO DE INVESTIGACION CORPOICA C I LA LIBERTAD (CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA AGROSAVIA),6,0.009,94.5,,,,,pendiente_revision
INSTITUTO TOBIAS EMANUEL,6,0.009,94.51,,,,,pendiente_revision
SECRETARIA DE EDUCACION DEL DISTRITO (ALCALDIA MAYOR DE BOGOTA),6,0.009,94.52,,,,,pendiente_revision
UNIVERSIDAD DE LA GUAJIRA UNIGUAJIRA,6,0.009,94.53,,,,,pendiente_revision
UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA UPTC SEDE SOGAMOSO (UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA),6,0.009,94.54,,,,,pendiente_revision
ESCUELA COLOMBIANA DE CARRERAS INDUSTRIALES,6,0.009,94.55,,,,,pendiente_revision
SERVICIO NACIONAL DE APRENDIZAJE SENA CENTRO DE COMERCIO (SERVICIO NACIONAL DE APRENDIZAJE SENA),6,0.009,94.56,,,,,pendiente_revision
INSTITUTO DISTRITAL DE CIENCIA BIOTECNOLOGIA E INNOVACION EN SALUD,6,0.009,94.57,,,,,pendiente_revision
UNIVERSIDAD DE CUNDINAMARCA FGGA,6,0.009,94.57,,,,,pendiente_revision
INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL HUMBERTO VELASQUEZ GARCIA,6,0.009,94.58,,,,,pendiente_revision
UNIVERSIDAD DEL ROSARIO,6,0.009,94.59,,,,,pendiente_revision
GRUPO DE NEUROCIENCIAS DE ANTIOQUIA,6,0.009,94.6,,,,,pendiente_revision
ESCUELA DE INTELIGENCIA Y CONTRAINTELIGENCIA BG RICARDO CHARRY SOLANO,6,0.009,94.61,,,,,pendiente_revision
CORPORACION UNIVERSITARIA DE LA COSTA,6,0.009,94.62,,,,,pendiente_revision
EJERCITO DE COLOMBIA DIRECCION DE CIENCIA Y TECNOLOGIA,6,0.009,94.63,,,,,pendiente_revision
UNIVERSIDAD DE ANDALUCIA,6,0.009,94.64,,,,,pendiente_revision
UNIVERSIDAD LIBRE SECCIONAL BARRANQUILLA (UNIVERSIDAD LIBRE DE COLOMBIA),6,0.009,94.65,,,,,pendiente_revision
CORPORACION UNIVERSITARIA MINUTO DE DIOS SEDE BELLO (CORPORACION UNIVERSITARIA MINUTO DE DIOS UNIMINUTO),6,0.009,94.66,,,,,pendiente_revision
AUDITORIA GENERAL DE LA REPUBLICA,6,0.009,94.66,,,,,pendiente_revision
COLEGIO MAYOR DE NUESTRA SENORA DEL ROSARIO,6,0.009,94.67,,,,,pendiente_revision
UNIVERSITAT POMPEU FABRA,5,0.007,94.68,,,,,pendiente_revision
UNIVERSITY OF WISCONSIN MADISON,5,0.007,94.69,,,,,pendiente_revision
ASOCIACION COLOMBIANA DE LA SALUD ASSALUD,5,0.007,94.69,,,,,pendiente_revision
SOCIEDAD COLOMBIANA DE LA CIENCIA DEL SUELO,5,0.007,94.7,,,,,pendiente_revision
ESCUELA NACIONAL SINDICAL ENS,5,0.007,94.71,,,,,pendiente_revision
CORPORACION CENTRO DE CIENCIA Y TECNOLOGIA DE ANTIOQUIA,5,0.007,94.72,,,,,pendiente_revision
CORPORACION PARA LA EDUCACION Y LAS TICS,5,0.007,94.72,,,,,pendiente_revision
FACULDADE DE CIENCIAS AGRARIAS E VETERINARIAS DE JABOTICABAL (UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO),5,0.007,94.73,,,,,pendiente_revision
ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA ESAP SEDE BOYACA (ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA),5,0.007,94.74,,,,,pendiente_revision
MINISTERIO DE RELACIONES EXTERIORES MINRELEXT,5,0.007,94.74,,,,,pendiente_revision
INTERNATIONAL CORPORATION OF NETWORKS OF KNOWLEDGE ICONK,5,0.007,94.75,,,,,pendiente_revision
INTERCONEXION ELECTRICA S A ISA,5,0.007,94.76,,,,,pendiente_revision
EMURACENTER LATINOAMERICA,5,0.007,94.76,,,,,pendiente_revision
CORPORACION UNIVERSITARIA DE COLOMBIA IDEAS,5,0.007,94.77,,,,,pendiente_revision
TECNAS S A,5,0.007,94.78,,,,,pendiente_revision
ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA ESAP SEDE CALI (ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA),5,0.007,94.79,,,,,pendiente_revision
GENES,5,0.007,94.79,,,,,pendiente_revision
UNIVERSIDAD DE BRASILIA,5,0.007,94.8,,,,,pendiente_revision
MASSACHUSETTS INSTITUTE OF TECHNOLOGY MIT,5,0.007,94.81,,,,,pendiente_revision
CAMARA DE COMERCIO DE CARTAGENA,5,0.007,94.81,,,,,pendiente_revision
DIRECCION GENERAL MARITIMA DIMAR,5,0.007,94.82,,,,,pendiente_revision
CENTRO DE PRODUCTIVIDAD Y COMPETITIVIDAD DEL ORIENTE,5,0.007,94.83,,,,,pendiente_revision
MINISTERIO DEL INTERIOR MININTERIOR,5,0.007,94.83,,,,,pendiente_revision
INTER TELCO S A S,5,0.007,94.84,,,,,pendiente_revision
UNIVERSIDAD DE LA LAGUNA,5,0.007,94.85,,,,,pendiente_revision
FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,5,0.007,94.86,,,,,pendiente_revision
CORPORACION AUTONOMA REGIONAL DE LA GUAJIRA,5,0.007,94.86,,,,,pendiente_revision
CLINICA PULMONAR Y DEL SUENO SAS,5,0.007,94.87,,,,,pendiente_revision
MINISTERIO DE SALUD PUBLICA MINSALUD,5,0.007,94.88,,,,,pendiente_revision
ANGIOGRAFIA DE OCCIDENTE,5,0.007,94.88,,,,,pendiente_revision
ESCUELA DE INGENIEROS MILITARES,5,0.007,94.89,,,,,pendiente_revision
CORPORACION CLAYUCA,5,0.007,94.9,,,,,pendiente_revision
FUNDACION DEL CARIBE PARA LA INVESTIGACION BIOMEDICA,5,0.007,94.9,,,,,pendiente_revision
UNIVERSITY OF TORONTO,5,0.007,94.91,,,,,pendiente_revision
CORPORACION CENTRO DE DESARROLLO TECNOLOGICO DEL GAS,5,0.007,94.92,,,,,pendiente_revision
UNIVERSIDAD AUTONOMA DE NUEVO LEON,5,0.007,94.93,,,,,pendiente_revision
FUNDACION HUMEDALES,5,0.007,94.93,,,,,pendiente_revision
FUNDACION SALUD DE LOS ANDES,5,0.007,94.94,,,,,pendiente_revision
ACADEMIA COLOMBIANA DE HISTORIA,5,0.007,94.95,,,,,pendiente_revision
ASOCIACION FUNDACION DE INVESTIGACION MICROBIOMAS,5,0.007,94.95,,,,,pendiente_revision
INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,5,0.007,94.96,,,,,pendiente_revision
FUNDACION MENTES EN TRANSICION,5,0.007,94.97,,,,,pendiente_revision
INSTITUTO SUPERIOR DE EDUCACION RURAL ISER,5,0.007,94.97,,,,,pendiente_revision
FUNDACION UNIVERSITARIA SEMINARIO TEOLOGICO BAUTISTA INTERNACIONAL,5,0.007,94.98,,,,,pendiente_revision
ASOCIACION PROBIENESTAR DE LA FAMILIA COLOMBIANA PROFAMILIA,5,0.007,94.99,,,,,pendiente_revision
RYMEL INGENIERIA ELECTRICA S A S,5,0.007,95.0,,,,,pendiente_revision
FUNDACION UNIVERSITARIA COMFAMILIAR RISARALDA,5,0.007,95.0,,,,,pendiente_revision
INTEGRA SA,5,0.007,95.01,,,,,pendiente_revision
CAMARA DE COMERCIO DE IBAGUE,5,0.007,95.02,,,,,pendiente_revision
UNIVERSIDAD LIBRE DE COLOMBIA SOCORRO (UNIVERSIDAD LIBRE DE COLOMBIA),5,0.007,95.02,,,,,pendiente_revision
ESCUELA DE POSTGRADOS DE POLICIA MIGUEL ANTONIO LLERAS PIZARRO,5,0.007,95.03,,,,,pendiente_revision
UNIVERSIDADE FEDERAL DE VICOSA,5,0.007,95.04,,,,,pendiente_revision
ESCUELA SUPERIOR DE OFTALMOLOGIA DEL INSTITUTO BARRAQUER DE AMERICA,5,0.007,95.04,,,,,pendiente_revision
INSTITUCION TECNOLOGICA COLEGIO MAYOR DE BOLIVAR,5,0.007,95.05,,,,,pendiente_revision
CLINICA DEL PRADO,5,0.007,95.06,,,,,pendiente_revision
UNIVERSITY OF FLORIDA,5,0.007,95.07,,,,,pendiente_revision
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS FACULTAD TECNOLOGICA (UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS),5,0.007,95.07,,,,,pendiente_revision
HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN,5,0.007,95.08,,,,,pendiente_revision
FUNDACION UNIVERSITARIA DEL AREA ANDINA VALLEDUPAR (FUNDACION UNIVERSITARIA DEL AREA ANDINA),5,0.007,95.09,,,,,pendiente_revision
FUNDACION UNIVERSITARIA DEL AREA ANDINA SECCIONAL PEREIRA (FUNDACION UNIVERSITARIA DEL AREA ANDINA),5,0.007,95.09,,,,,pendiente_revision
CLINICA CES,5,0.007,95.1,,,,,pendiente_revision
UNITEC,5,0.007,95.11,,,,,pendiente_revision
UNIVERSIDAD DE SALAMANCA,5,0.007,95.11,,,,,pendiente_revision
UNIVERSIDAD DE CUNDINAMARCA SEDE GIRARDOT UDEC (UNIVERSIDAD DE CUNDINAMARCA),5,0.007,95.12,,,,,pendiente_revision
HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,5,0.007,95.13,,,,,pendiente_revision
UNIVERSIDAD DEL VALLE SEDE ZARZAL (UNIVERSIDAD DEL VALLE),5,0.007,95.14,,,,,pendiente_revision
UNIVERSIDAD DE OVIEDO,5,0.007,95.14,,,,,pendiente_revision
ESENTTIA SA,5,0.007,95.15,,,,,pendiente_revision
NEUROECONOMIX SAS,5,0.007,95.16,,,,,pendiente_revision
EJERCITO DE COLOMBIA,5,0.007,95.16,,,,,pendiente_revision
CORPORACION TECNOLOGICA INDOAMERICA,5,0.007,95.17,,,,,pendiente_revision
FUNDACION CALIMA,5,0.007,95.18,,,,,pendiente_revision
CENTRO DE EXCELENCIA EN NUEVOS MATERIALES CENM,4,0.006,95.18,,,,,pendiente_revision
ASOCIACION COLOMBIANA DE PSIQUIATRIA,4,0.006,95.19,,,,,pendiente_revision
DEPARTAMENTO NACIONAL DE PLANEACION DNP,4,0.006,95.2,,,,,pendiente_revision
CENTRO DE INVESTIGACIONES DE LA UNIVERSIDAD PEDAGOGICA NACIONAL (UNIVERSIDAD PEDAGOGICA NACIONAL),4,0.006,95.2,,,,,pendiente_revision
ASOCIACION COLOMBIANA DE HISTORIADORES,4,0.006,95.21,,,,,pendiente_revision
EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL DE SANTA ROSA DE CABAL,4,0.006,95.21,,,,,pendiente_revision
AUBURN UNIVERSITY,4,0.006,95.22,,,,,pendiente_revision
UNIVERSIDAD AUTONOMA METROPOLITANA,4,0.006,95.23,,,,,pendiente_revision
EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E A A B,4,0.006,95.23,,,,,pendiente_revision
ASOCIACION TURMEQUE,4,0.006,95.24,,,,,pendiente_revision
ORGANIZACION PARA LA EXCELENCIA DE LA SALUD,4,0.006,95.24,,,,,pendiente_revision
SERVICIO NACIONAL DE APRENDIZAJE SENA SEDE GUADALAJARA DE BUGA (SERVICIO NACIONAL DE APRENDIZAJE SENA),4,0.006,95.25,,,,,pendiente_revision
UNIVERSITY OF SHEFFIELD,4,0.006,95.26,,,,,pendiente_revision
COMISION COLOMBIANA DEL OCEANO CCO,4,0.006,95.26,,,,,pendiente_revision
CENTRO DE INVESTIGACION PARA EL MANEJO AMBIENTAL Y EL DESARROLLO,4,0.006,95.27,,,,,pendiente_revision
ASOCIACION COLOMBIANA DE GERONTOLOGIA Y GERIATRIA,4,0.006,95.27,,,,,pendiente_revision
CORPORACION DE CENTRO DE INVESTIGACION CARBONO BOSQUES,4,0.006,95.28,,,,,pendiente_revision
CENTRO DE INVESTIGACIONES EN BIOMODELOS,4,0.006,95.29,,,,,pendiente_revision
CENTRO DE ESTUDIOS REGIONALES CAFETEROS Y EMPRESARIALES CRECE,4,0.006,95.29,,,,,pendiente_revision
UNIVERSIDAD DEL VALLE SEDE BUENAVENTURA (UNIVERSIDAD DEL VALLE),4,0.006,95.3,,,,,pendiente_revision
CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA CORANTIOQUIA,4,0.006,95.3,,,,,pendiente_revision
SERVICIO NACIONAL DE APRENDIZAJE REGIONAL MEDELLIN SENA (SERVICIO NACIONAL DE APRENDIZAJE SENA),4,0.006,95.31,,,,,pendiente_revision
UNIVERSIDAD DE LISBOA,4,0.006,95.32,,,,,pendiente_revision
CRUZ ROJA COLOMBIANA SECCIONAL VALLE DEL CAUCA,4,0.006,95.32,,,,,pendiente_revision
UNIVERSIDAD DE CONCEPCION,4,0.006,95.33,,,,,pendiente_revision
INSTITUTO NACIONAL DE SALUD PUBLICA,4,0.006,95.33,,,,,pendiente_revision
UNIVERSIDAD ANTONIO NARINO SEDE COSTA ATLANTICA (UNIVERSIDAD ANTONIO NARINO),4,0.006,95.34,,,,,pendiente_revision
CLINICA CHICAMOCHA S A,4,0.006,95.35,,,,,pendiente_revision
UNIVERSIDAD DE COSTA RICA,4,0.006,95.35,,,,,pendiente_revision
UNIVERSIDAD FEDERAL DE RIO GRANDE DO SUL,4,0.006,95.36,,,,,pendiente_revision
CORPORACION PARA EL DESARROLLO DE LA BIOTECNOLOGIA CORPORACION BIOTEC,4,0.006,95.36,,,,,pendiente_revision
INTEGRAL S A INGENIERIA TECNICA GENERAL S A INGENIEROS CONSULTORES SUCURSAL BOGOTA,4,0.006,95.37,,,,,pendiente_revision
MCS CONSULTORIA Y MONITOREO AMBIENTAL S A S,4,0.006,95.38,,,,,pendiente_revision
BANCO DE LA REPUBLICA SUCURSAL CARTAGENA (BANCO DE LA REPUBLICA BOGOTA),4,0.006,95.38,,,,,pendiente_revision
PROCESSUM CONSULTORIA INSTITUCIONAL SAS,4,0.006,95.39,,,,,pendiente_revision
FUNDACION PARA LA INVESTIGACION Y EL DESARROLLO EDUCATIVO EMPRESARIAL FIDEE,4,0.006,95.39,,,,,pendiente_revision
ONCOLOGOS DEL OCCIDENTE S A,4,0.006,95.4,,,,,pendiente_revision
HAERENTIA,4,0.006,95.41,,,,,pendiente_revision
UNIVERSIDAD DE SANTIAGO DE COMPOSTELA,4,0.006,95.41,,,,,pendiente_revision
CORPORACION BUCARAMANGA EMPRENDEDORA LUIS CARLOS GALAN SARMIENTO INCUBADORA DE EMPRESAS DE BASE TECNOLOGICA C B E,4,0.006,95.42,,,,,pendiente_revision
GOBERNACION DE SUCRE,4,0.006,95.42,,,,,pendiente_revision
FUNDACION MEDITECH,4,0.006,95.43,,,,,pendiente_revision
HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,4,0.006,95.44,,,,,pendiente_revision
CLINICA EL ROSARIO,4,0.006,95.44,,,,,pendiente_revision
HOSPITAL EL TUNAL III NIVEL ESE,4,0.006,95.45,,,,,pendiente_revision
CLINICA DE LA MUJER,4,0.006,95.45,,,,,pendiente_revision
INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS,4,0.006,95.46,,,,,pendiente_revision
ESCUELA DE POSTGRADOS DE LA FUERZA AEREA COLOMBIANA,4,0.006,95.47,,,,,pendiente_revision
SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO SIC,4,0.006,95.47,,,,,pendiente_revision
TECHNICAL UNIVERSITY OF DENMARK,4,0.006,95.48,,,,,pendiente_revision
COMBUSTION INGENIEROS S A S,4,0.006,95.48,,,,,pendiente_revision
CORPORACION PARA LA INVESTIGACION Y EL DESARROLLO SOCIAL AGROPECUARIO TECONOLOGICO E INDUSTRIAL EN EL TROPICO,4,0.006,95.49,,,,,pendiente_revision
FEDERACION NACIONAL DE ARROCEROS FEDEARROZ,4,0.006,95.5,,,,,pendiente_revision
KM ROBOTA S A S,4,0.006,95.5,,,,,pendiente_revision
CENTRO AGROPECUARIO DE BUGA CAB SENA (SERVICIO NACIONAL DE APRENDIZAJE SENA),4,0.006,95.51,,,,,pendiente_revision
UNIPALMA DE LOS LLANOS S A,4,0.006,95.51,,,,,pendiente_revision
CENTRO LATINOAMERICANO INV Y ENTRENAMIENTO CIRUGIA DE MINIMA INVASION,4,0.006,95.52,,,,,pendiente_revision
LABORATORIOS BAXTER S A,4,0.006,95.53,,,,,pendiente_revision
CENTRO REGIONAL DE PRODUCTIVIDAD Y DESARROLLO TECNOLOGICO DEL TOLIMA CRPT,4,0.006,95.53,,,,,pendiente_revision
HOSPITAL CARDIOVASCULAR DEL NINO DE CUNDINAMARCA,4,0.006,95.54,,,,,pendiente_revision
CENTRO DE ESTUDIOS EN INFECTOLOGIA PEDIATRICA,4,0.006,95.54,,,,,pendiente_revision
EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,4,0.006,95.55,,,,,pendiente_revision
CENTRO DE APLICACIONES FISICOQUIMICAS EN EL ENTORNO,4,0.006,95.56,,,,,pendiente_revision
CORPORACION ALMA ARTE Y ACCION,4,0.006,95.56,,,,,pendiente_revision
FUNDACION CON VIDA,4,0.006,95.57,,,,,pendiente_revision
HOSPITAL INFANTIL CLUB NOEL,4,0.006,95.57,,,,,pendiente_revision
FUNDACION IFARMA,4,0.006,95.58,,,,,pendiente_revision
GOBERNACION DEL ATLANTICO,4,0.006,95.59,,,,,pendiente_revision
NETUX S A S,4,0.006,95.59,,,,,pendiente_revision
TEAM FOODS COLOMBIA S A (TEAM FOODS COLOMBIA S A ACEITES Y GRASAS VEGETALES S A),4,0.006,95.6,,,,,pendiente_revision
CUENTA DE ALTO COSTO,4,0.006,95.6,,,,,pendiente_revision
CONSEJO NACIONAL DE ACREDITACION,4,0.006,95.61,,,,,pendiente_revision
FUNDACION UNIVERSITARIA MARIA CANO EXTENSION NEIVA,4,0.006,95.62,,,,,pendiente_revision
CENTRO DE GESTION Y DESARROLLO SOSTENIBLE SURCOLOMBIANO (SERVICIO NACIONAL DE APRENDIZAJE SENA),4,0.006,95.62,,,,,pendiente_revision
SECRETARIA DE EDUCACION MUNICIPAL,4,0.006,95.63,,,,,pendiente_revision
ARTMEDICA,4,0.006,95.63,,,,,pendiente_revision
FUNDACION CENTRO DE INVESTIGACIONES PARA EL EMPRENDIMIENTO Y DESARROLLO SOCIAL,4,0.006,95.64,,,,,pendiente_revision
CENTRO DE PROCESOS INDUSTRIALES Y CONSTRUCCION SENA REGIONAL CALDAS (SERVICIO NACIONAL DE APRENDIZAJE SENA),4,0.006,95.65,,,,,pendiente_revision
HOSPITAL UNIVERSITARIO MAYOR MEDERI,4,0.006,95.65,,,,,pendiente_revision
UNIVERSIDAD SIMON BOLIVAR SEDE CUCUTA,4,0.006,95.66,,,,,pendiente_revision
CENTRO DE ESTUDIOS MEDICOS INTERCULTURALES,4,0.006,95.66,,,,,pendiente_revision
UNIVERSIDAD AUTONOMA DE BARCELONA,4,0.006,95.67,,,,,pendiente_revision
ESCUELA DE GOBIERNO ALBERTO LLERAS CAMARO UNIVERSIDAD DE LOS ANDES,4,0.006,95.68,,,,,pendiente_revision
AUDIFARMA SA,4,0.006,95.68,,,,,pendiente_revision
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA,4,0.006,95.69,,,,,pendiente_revision
UNIVERSIDAD PONTIFICIA BOLIVARIANA SECCIONAL MEDELLIN (UNIVERSIDAD PONTIFICIA BOLIVARIANA),4,0.006,95.69,,,,,pendiente_revision
LUND UNIVERSITY,4,0.006,95.7,,,,,pendiente_revision
EDITIC SAS,4,0.006,95.71,,,,,pendiente_revision
CODENSA SA ESP,4,0.006,95.71,,,,,pendiente_revision
SECRETARIA DE EDUCACION DE BOGOTA (ALCALDIA MAYOR DE BOGOTA),4,0.006,95.72,,,,,pendiente_revision
FUNDACION ACADEMIA DE DIBUJO PROFESIONAL,4,0.006,95.72,,,,,pendiente_revision
UNIVERSITY OF ALBERTA,4,0.006,95.73,,,,,pendiente_revision
HELPHARMA IPS,4,0.006,95.74,,,,,pendiente_revision
LABORATORIO CLINICO HIGUERA ESCALANTE,4,0.006,95.74,,,,,pendiente_revision
INSTITUCIÓN UNIVERSITARIA POLITÉCNICO GRANCOLOMBIANO SEDE MEDELLÌN (INSTITUCION UNIVERSITARIA POLITECNICO GRANCOLOMBIANO),4,0.006,95.75,,,,,pendiente_revision
INSIGHT RESEARCH GROUP SAS,4,0.006,95.75,,,,,pendiente_revision
ADVANCED SCIENCIE TECHNOLOGIES LTDA,4,0.006,95.76,,,,,pendiente_revision
FUNDACION GUARDAGUAS DE LA BAHIA Y O CARTAGENA BAYKEEPER,4,0.006,95.77,,,,,pendiente_revision
FUNDACION PARA LA EXCELENCIA DE LA MEDICINA CLINICA EN COLOMBIA FUNDACION CLINICA,4,0.006,95.77,,,,,pendiente_revision
COMISION PARA EL ESCLARECIMIENTO DE LA VERDAD LA CONVIVENCIA Y LA REPETICION,4,0.006,95.78,,,,,pendiente_revision
FUNDACION CENTRO DE EXCELENCIA EN SISTEMAS DE INNOVACION,4,0.006,95.78,,,,,pendiente_revision
GROWING UP FOUNDATION,4,0.006,95.79,,,,,pendiente_revision
ACADEMIA CALDENSE DE HISTORIA,3,0.004,95.79,,,,,pendiente_revision
INSTITUTO PARA NINOS CIEGOS Y SORDOS DEL VALLE DEL CAUCA,3,0.004,95.8,,,,,pendiente_revision
FUNDACION ORGANIZACION VID,3,0.004,95.8,,,,,pendiente_revision
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR,3,0.004,95.81,,,,,pendiente_revision
CORPORACION OBSERVATORIO SISMOLOGICO DEL SUR OCCIDENTE OSSO,3,0.004,95.81,,,,,pendiente_revision
CORPORACION CENTRO DE INVESTIGACION DE LA ACUICULTURA DE COLOMBIA,3,0.004,95.81,,,,,pendiente_revision
UNIVERSITE LAVAL,3,0.004,95.82,,,,,pendiente_revision
FUNDACION PARA LA EDUCACION SUPERIOR FES SOCIAL,3,0.004,95.82,,,,,pendiente_revision
UNIVERSIDAD FEDERAL DE SAO PAULO UNIFESP,3,0.004,95.83,,,,,pendiente_revision
ASOCIACION COLOMBIANA DE FACULTADES DE INGENIERIA ACOFI,3,0.004,95.83,,,,,pendiente_revision
FUNDACION COOMEVA,3,0.004,95.83,,,,,pendiente_revision
ACADEMIA COLOMBIANA DE CIENCIAS EXACTAS FISICAS Y NATURALES ACCEFYN,3,0.004,95.84,,,,,pendiente_revision
SINERGIAS ALIANZAS ESTRATEGICAS PARA LA SALUD Y EL DESARROLLO SOCIAL,3,0.004,95.84,,,,,pendiente_revision
ASOCIACION GRUPO ARCO,3,0.004,95.85,,,,,pendiente_revision
INSTITUTO INTERAMERICANO DE COOPERACION PARA LA AGRICULTURA IICA,3,0.004,95.85,,,,,pendiente_revision
ORGANIZACION MUNDIAL DE LA SALUD,3,0.004,95.85,,,,,pendiente_revision
DUKE UNIVERSITY,3,0.004,95.86,,,,,pendiente_revision
CAMARA DE COMERCIO DE DOSQUEBRADAS,3,0.004,95.86,,,,,pendiente_revision
MAGNA SCIENCE CORPORATION,3,0.004,95.87,,,,,pendiente_revision
UNIDAD MUNICIPAL DE ASISTENCIA TECNICA AGROPECUARIA,3,0.004,95.87,,,,,pendiente_revision
FUNDACION SEMILLERO CIENTIFICO,3,0.004,95.87,,,,,pendiente_revision
CORPORACION CENTRO DE INVESTIGACION PARA EL CULTIVO DEL CAUCHO,3,0.004,95.88,,,,,pendiente_revision
FAPCIM S A S,3,0.004,95.88,,,,,pendiente_revision
FUNDACION CARDIO INFANTIL F C I (FUNDACION CARDIOINFANTIL INSTITUTO DE CARDIOLOGIA),3,0.004,95.89,,,,,pendiente_revision
INSTITUTO PARA EL DESARROLLO SOSTENIBLE,3,0.004,95.89,,,,,pendiente_revision
CENTRO DE INVESTIGACION Y DESARROLLO EN BIOTECNOLOGIA,3,0.004,95.89,,,,,pendiente_revision
CONSERVACION INTERNACIONAL COLOMBIA,3,0.004,95.9,,,,,pendiente_revision
UNIVERSIDAD DE ANTIOQUIA SEDE CAUCASIA (UNIVERSIDAD DE ANTIOQUIA),3,0.004,95.9,,,,,pendiente_revision
FUNDACION UNIVERSITARIA HORIZONTE,3,0.004,95.91,,,,,pendiente_revision
RED DE UNIVERSIDADES PUBLICAS DEL EJE CAFETERO ALMA MATER,3,0.004,95.91,,,,,pendiente_revision
UNIVERSIDAD DEL VALLE SEDE BUGA (UNIVERSIDAD DEL VALLE),3,0.004,95.91,,,,,pendiente_revision
UNIVERSIDAD DE HEIDELBERG,3,0.004,95.92,,,,,pendiente_revision
BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,3,0.004,95.92,,,,,pendiente_revision
FUNDACION DERECHO JUSTO,3,0.004,95.93,,,,,pendiente_revision
CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE,3,0.004,95.93,,,,,pendiente_revision
CENTERS FOR DISEASE CONTROL AND PREVENTION,3,0.004,95.93,,,,,pendiente_revision
INSTITUTO COLOMBIANO DE DERECHO TRIBUTARIO,3,0.004,95.94,,,,,pendiente_revision
UNIVERSIDAD DE BURGOS,3,0.004,95.94,,,,,pendiente_revision
SERVICIO NACIONAL DE APRENDIZAJE SEDE BUCARAMANGA (SERVICIO NACIONAL DE APRENDIZAJE SENA),3,0.004,95.95,,,,,pendiente_revision
UNIVERSIDAD DE OSLO,3,0.004,95.95,,,,,pendiente_revision
RAIN CONCEPT SAS,3,0.004,95.95,,,,,pendiente_revision
GOBERNACION DE ANTIOQUIA,3,0.004,95.96,,,,,pendiente_revision
CAMARA DE COMERCIO DE BUCARAMANGA CAMACOBU,3,0.004,95.96,,,,,pendiente_revision
ARKEBIOS SAS,3,0.004,95.97,,,,,pendiente_revision
FUNDACION PARA EL DESARROLLO DE COMUNIDADES,3,0.004,95.97,,,,,pendiente_revision
UNIVERSITY OF TEXAS MEDICAL BRANCH UTMB,3,0.004,95.97,,,,,pendiente_revision
GOBERNACION DE BOYACA,3,0.004,95.98,,,,,pendiente_revision
REGENERAR SA,3,0.004,95.98,,,,,pendiente_revision
CORPORACION DE PLANEACION Y TRANSFERENCIA TECNOLOGICA AGROPECUARIA PLANTTA,3,0.004,95.99,,,,,pendiente_revision
INSTITUTO DE INVESTIGACION DEL COMPORTAMIENTO HUMANO,3,0.004,95.99,,,,,pendiente_revision
INSTITUTO DE BIOCIENCIAS LETRAS E CIENCIAS EXATAS DE SAO JOSE DO RIO PRETO (UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO),3,0.004,95.99,,,,,pendiente_revision
CAMARA COLOMBIANA DE LA CONSTRUCCION CAMACOL,3,0.004,96.0,,,,,pendiente_revision
THE NATURE CONSERVANCY,3,0.004,96.0,,,,,pendiente_revision
